Topic,Words,Frequency,Timestamp
24,"facebook, whatsapp, instagram, users, sold on",26,2020-04-08 16:11:08.600000000
25,"bolsonaro, brazil, jair, jair bolsonaro, president",84,2020-04-08 16:11:08.600000000
26,"hungary, poland, polish, abortion, viktor",20,2020-04-08 16:11:08.600000000
27,"pope, francis, pope francis, pope says coronavirus, pope says",22,2020-04-08 16:11:08.600000000
28,"sea, south china, china sea, south china sea, south",47,2020-04-08 16:11:08.600000000
29,"jet, helicopter, french pensioner, on fighter jet, fighter jet",11,2020-04-08 16:11:08.600000000
30,"zealand, new zealand, new, ardern, nz",54,2020-04-08 16:11:08.600000000
31,"hitler, germany, holocaust, nazi, farright",30,2020-04-08 16:11:08.600000000
32,"trump, coronavirus, stimulus, funding, checks",133,2020-04-08 16:11:08.600000000
35,"camps, xinjiang, genocide, muslims, china",7,2020-04-08 16:11:08.600000000
36,"two months off, myanmars military may, nearly emaciated, as nearly emaciated, emaciated rohingya refugees",2,2020-04-08 16:11:08.600000000
37,"chernobyl, nuclear, radiation, plant, chernobyl nuclear",20,2020-04-08 16:11:08.600000000
38,"olympics, tokyo, tokyo olympics, olympic, japan",12,2020-04-08 16:11:08.600000000
39,"oil, oil prices, prices, barrel, opec",59,2020-04-08 16:11:08.600000000
40,"australia, china, morrison, australian, scott morrison",15,2020-04-08 16:11:08.600000000
41,"india, sikkim, indian, china india, china",18,2020-04-08 16:11:08.600000000
42,"mexico, in mexico, guatemala, migrants, us",18,2020-04-08 16:11:08.600000000
43,"pakistan, in pakistan, imran, blasphemy, pakistan pakistan",20,2020-04-08 16:11:08.600000000
44,"prince, queen, royal, queen elizabeth, elizabeth",12,2020-04-08 16:11:08.600000000
45,"japan, in japan, japanese, osaka, osaka mayor",27,2020-04-08 16:11:08.600000000
46,"and with, found, string, cave, crazy beast",9,2020-04-08 16:11:08.600000000
47,"iran, coronavirus, in iran, device, can detect",29,2020-04-08 16:11:08.600000000
48,"deforestation, amazon, rainforest, amazon rainforest, trees",18,2020-04-08 16:11:08.600000000
49,"lebanon, hezbollah, offersmillion for information, on hezbollah leader, information on hezbollah",6,2020-04-08 16:11:08.600000000
50,"venezuela, maduro, venezuelan, failed, beret",64,2020-04-08 16:11:08.600000000
51,"wildfires, forest, bushfire, fires, region local",5,2020-04-08 16:11:08.600000000
52,"netanyahu, israel, allow west bank, will allow west, allow west",17,2020-04-08 16:11:08.600000000
53,"greenland looks to, russian chinese influence, control with russia, to greenland looks, trump stresses",2,2020-04-08 16:11:08.600000000
54,"ice, warmest, on record, greenland, record",20,2020-04-08 16:11:08.600000000
55,"macron, locked into, macron to see, into uschina war, who locked into",6,2020-04-08 16:11:08.600000000
56,"dog, dogs, cats, animals, cat",55,2020-04-08 16:11:08.600000000
57,"nuclear deal, pretending that it, deal trump abandoned, invoking nuclear, invoking nuclear deal",2,2020-04-08 16:11:08.600000000
58,"su pierces, chadian su, for army day, hits officer, army day amid",2,2020-04-08 16:11:08.600000000
59,"israel, palestinian, israeli, showssurvival, covid treatment showssurvival",14,2020-04-08 16:11:08.600000000
60,"italy, coronavirus, italian, toll, death toll",51,2020-04-08 16:11:08.600000000
61,"dies, dies at, aged, jerry, jerry stiller",12,2020-04-08 16:11:08.600000000
62,"ring that sold, men of certain, to chinese single, busts human, chinese single",2,2020-04-08 16:11:08.600000000
63,"operator feedsfamilies, safari operator feedsfamilies, believing it was, feedsfamilies, by mother teresa",2,2020-04-08 16:11:08.600000000
64,"russia, coronavirus, moscow, cases, putin",96,2020-04-08 16:11:08.600000000
65,"cruise, ship, cruise ship, navy, crew",31,2020-04-08 16:11:08.600000000
66,"mozambique, chad, haram, villagers, islamist",14,2020-04-08 16:11:08.600000000
67,"japanese aquarium, whales, aquarium, fish, shark",17,2020-04-08 16:11:08.600000000
68,"brazil, coronavirus, deaths, indigenous, brazil has",48,2020-04-08 16:11:08.600000000
69,"huawei, uk, former huawei, deal online, about iran deal",15,2020-04-08 16:11:08.600000000
70,"iranian, ships, navy, destroy iranian, gunboats",36,2020-04-08 16:11:08.600000000
71,"vaccine, covid vaccine, vaccines, covid, trials",6,2020-04-08 16:11:08.600000000
72,"merkel, angela, angela merkel, chancellor, germany",12,2020-04-08 16:11:08.600000000
73,"attention taken down, down by officers, to get customers, stormtrooper trying to, stormtrooper trying",4,2020-04-08 16:11:08.600000000
74,"schools, lockdown, school, reopen, to reopen",51,2020-04-08 16:11:08.600000000
75,"korea, south korea, south, north, north korea",35,2020-04-08 16:11:08.600000000
77,"thunberg, greta, greta thunberg, thunberg calls for, thunberg for help",9,2020-04-08 16:11:08.600000000
78,"zoo, animals, elephants, may have to, german zoo",22,2020-04-08 16:11:08.600000000
79,"raped, alone in school, quarantined alone in, quarantined alone, indian woman",7,2020-04-08 16:11:08.600000000
81,"australia, virgin australia, virgin, australian, victoria",17,2020-04-08 16:11:08.600000000
82,"tiktok, probe tiktok over, watchdog to probe, nursing foundation, express anger over",3,2020-04-08 16:11:08.600000000
83,"plastic, ice core, plastic bags, microplastic, in antarctic",12,2020-04-08 16:11:08.600000000
84,"you sitting down, are you sitting, under quarntine, more under quarntine, down finns",1,2020-04-08 16:11:08.600000000
85,"assange, julian, julian assange, fathered two, fathered",17,2020-04-08 16:11:08.600000000
86,"in somalia, somalia, civilians in somalia, us admits killing, admits killing civilians",7,2020-04-08 16:11:08.600000000
87,"paedophiles, of online, online, children online in, expensive school over",7,2020-04-08 16:11:08.600000000
88,"coal, power, hydrogen, plants, commercial steel",11,2020-04-08 16:11:08.600000000
89,"cannabis, marijuana, lebanon becomes first, lebanon becomes, becomes first arab",19,2020-04-08 16:11:08.600000000
90,"is foundhealth minister, some restrictive, measures until, keep some restrictive, is foundhealth",2,2020-04-08 16:11:08.600000000
92,"cuba, cuban, pandemic cuba, embargo, pandemic",8,2020-04-08 16:11:08.600000000
93,"cement mixer they, to reach lucknow, reach lucknow, in cement, cement mixer",2,2020-04-08 16:11:08.600000000
94,"amazon, employees, workers, warehouse, chickenshit",28,2020-04-08 16:11:08.600000000
95,"wants president, uses anniversary for, want justice politico, if hes sexual, politico founder wants",2,2020-04-08 16:11:08.600000000
96,"other countries suffered, the mekongs flow, countries suffered, china limited the, the mekongs",13,2020-04-08 16:11:08.600000000
97,"mcdonald, sales drop amid, seeks rent cut, is closed due, in mcdonald after",3,2020-04-08 16:11:08.600000000
98,"musk, elon, elon musk, tesla, california",19,2020-04-08 16:11:08.600000000
99,"tax, secret, us refuses release, plan to establish, exec movie producer",7,2020-04-08 16:11:08.600000000
-1,"to, in, the, of, for",2313,2020-05-11 13:34:48.800000000
0,"china, coronavirus, wuhan, chinese, virus",231,2020-05-11 13:34:48.800000000
1,"israel, palestinian, israeli, west bank, bank",131,2020-05-11 13:34:48.800000000
2,"russia, putin, vote, ukraine, rule",28,2020-05-11 13:34:48.800000000
3,"vaccine, covid vaccine, covid, coronavirus vaccine, potential covid vaccine",48,2020-05-11 13:34:48.800000000
4,"police, black, lives matter, black lives, matter",345,2020-05-11 13:34:48.800000000
5,"johnson, boris, boris johnson, brexit, cummings",97,2020-05-11 13:34:48.800000000
6,"sweden, covid, coronavirus, deaths, uk",89,2020-05-11 13:34:48.800000000
7,"space, nasa, spacex, earth, rocket",89,2020-05-11 13:34:48.800000000
8,"afghanistan, airport for days, delhi airport for, taliban, delhi airport",6,2020-05-11 13:34:48.800000000
9,"china, chinese, us, xi, trump",119,2020-05-11 13:34:48.800000000
10,"hong, kong, hong kong, security, security law",326,2020-05-11 13:34:48.800000000
11,"korea, north, north korea, kim, south",78,2020-05-11 13:34:48.800000000
12,"taiwan, china, tsai, who, tsai ingwen",93,2020-05-11 13:34:48.800000000
13,"the group, russia, plants, to build, russias ambitious plans",3,2020-05-11 13:34:48.800000000
14,"india, in india, cyclone, coronavirus, covid",37,2020-05-11 13:34:48.800000000
15,"turkey, turkish, greek, greece, erdogan",33,2020-05-11 13:34:48.800000000
16,"masks, mask, face, wear, wearing",69,2020-05-11 13:34:48.800000000
17,"coronavirus, virus, may never go, never go away, toll",62,2020-05-11 13:34:48.800000000
18,"trump, with who, donald, he, donald trump",71,2020-05-11 13:34:48.800000000
19,"president lukashenko said, belarus will develop, rocket production, will develop rocket, develop rocket production",1,2020-05-11 13:34:48.800000000
20,"saudi, arabia, saudi arabia, yemen, khashoggi",36,2020-05-11 13:34:48.800000000
21,"climate, emissions, climate change, change, emissions cuts by",10,2020-05-11 13:34:48.800000000
22,"economy, recession, dow, pandemic, coronavirus",68,2020-05-11 13:34:48.800000000
23,"hackers, hacking, hacked, cyber, cyberattack",39,2020-05-11 13:34:48.800000000
24,"facebook, zuckerberg, mark zuckerberg, facebook employees, mark",34,2020-05-11 13:34:48.800000000
25,"bolsonaro, brazil, jair, jair bolsonaro, brazilian",43,2020-05-11 13:34:48.800000000
26,"hungary, polish, poland, ideology, hungarian",28,2020-05-11 13:34:48.800000000
27,"church, pope, vatican, catholic, priest",27,2020-05-11 13:34:48.800000000
28,"china sea, south china, south china sea, sea, stealth",17,2020-05-11 13:34:48.800000000
29,"snowbirds, snowbirds jet, forces snowbirds, canadian forces snowbirds, jet",9,2020-05-11 13:34:48.800000000
30,"zealand, new zealand, new, active, cases",47,2020-05-11 13:34:48.800000000
31,"german, farright, hitler, flags, germany",31,2020-05-11 13:34:48.800000000
32,"trump, trump says, coronavirus, world health, cases is",38,2020-05-11 13:34:48.800000000
33,"navalny, propaganda channel, advisor it stoked, stoked us protests, protests russian state",3,2020-05-11 13:34:48.800000000
35,"xinjiang, rights, human rights, china, human",13,2020-05-11 13:34:48.800000000
36,"myanmar, rohingya, covid stokes, asked to force, covid stokes xenophobia",3,2020-05-11 13:34:48.800000000
37,"plant, nuclear, fukushima, nuclear plant, chernobyl",5,2020-05-11 13:34:48.800000000
38,"ceo games next, olympic ceo games, olympic ceo, overblm anime, year may not",2,2020-05-11 13:34:48.800000000
39,"bp to cutjobs, to cutjobs, cutjobs, bp to, oil",4,2020-05-11 13:34:48.800000000
40,"australia, morrison, scott morrison, scott, australian",43,2020-05-11 13:34:48.800000000
41,"india, border, ladakh, china, indian",69,2020-05-11 13:34:48.800000000
42,"mexico, in mexico, guatemala, cartel, mexican",21,2020-05-11 13:34:48.800000000
43,"pakistan, in pakistan, christian, khan, in after",14,2020-05-11 13:34:48.800000000
44,"prince, prince andrew, andrew, prince tests, prince tests positive",12,2020-05-11 13:34:48.800000000
45,"japan, hana, in japan, house star, house star hana",15,2020-05-11 13:34:48.800000000
46,"found, mexico city, ancient, human bones, cardboard hospital",10,2020-05-11 13:34:48.800000000
47,"iran, iranians, iranian, quietly lowers the, the temperature with",7,2020-05-11 13:34:48.800000000
48,"amazon, rainforest, deforestation, amazon rainforest, the amazon",21,2020-05-11 13:34:48.800000000
49,"lebanon, as currency, currency, protests escalate as, lebanon lebanon",3,2020-05-11 13:34:48.800000000
50,"venezuela, maduro, venezuelan, tankers, to venezuela",37,2020-05-11 13:34:48.800000000
51,"wildfires rage across, continues to bake, uk as country, as country continues, rage across the",1,2020-05-11 13:34:48.800000000
52,"netanyahu, benjamin netanyahu, benjamin, corruption, trial",26,2020-05-11 13:34:48.800000000
53,"russia, china, russia china, oblivion to, be viewed as",8,2020-05-11 13:34:48.800000000
54,"ice, warmest, on record, antarctica, record",17,2020-05-11 13:34:48.800000000
55,"macron, defectors, form new party, as defectors form, macron loses majority",6,2020-05-11 13:34:48.800000000
56,"cats, animals, wild, wild animals, dog",25,2020-05-11 13:34:48.800000000
57,"iran, nuclear, deal, nuclear deal, iran nuclear",13,2020-05-11 13:34:48.800000000
58,"minister says military, iranbacked militias will, military and iranbacked, rocket hit near, says military and",2,2020-05-11 13:34:48.800000000
59,"genome in israel, virus transmission in, found thatof the, looking at the, the virus transmission",5,2020-05-11 13:34:48.800000000
60,"italy, italian, in italy, top italian doctor, top italian",13,2020-05-11 13:34:48.800000000
61,"rainbow guy paul, rainbow guy, paul vasquez, vasquez, double rainbow guy",8,2020-05-11 13:34:48.800000000
64,"russia, coronavirus, moscow, putin, covid",56,2020-05-11 13:34:48.800000000
65,"cruise, cruise ship, ship, crew member, passengers",7,2020-05-11 13:34:48.800000000
66,"boko, boko haram, haram, nigeria, nigerian",16,2020-05-11 13:34:48.800000000
67,"shark, whales, dolphins, whale, green turtle",13,2020-05-11 13:34:48.800000000
68,"brazil, deaths, coronavirus, in brazil, covid",59,2020-05-11 13:34:48.800000000
69,"huawei, meng, wanzhou, meng wanzhou, extradition",38,2020-05-11 13:34:48.800000000
70,"spill, arctic, oil spill, oil, arctic circle",33,2020-05-11 13:34:48.800000000
71,"vaccine, china, public good, coronavirus vaccine, global public good",24,2020-05-11 13:34:48.800000000
72,"merkel, germany, angela, angela merkel, from germany",45,2020-05-11 13:34:48.800000000
73,"trudeau, turf wars, protesters, alberta, police",11,2020-05-11 13:34:48.800000000
74,"schools, lockdown, reopen, reopening, to reopen",33,2020-05-11 13:34:48.800000000
75,"korea, south korea, south, north korea, north",9,2020-05-11 13:34:48.800000000
77,"thunberg, greta, greta thunberg, climate activist greta, activist greta thunberg",6,2020-05-11 13:34:48.800000000
78,"elephant, pregnant elephant, pineapple, elephants, pregnant",28,2020-05-11 13:34:48.800000000
79,"girl, her, yearold, to death, death in sri",3,2020-05-11 13:34:48.800000000
81,"australia, locally acquired cases, state lets sports, are booking right, covid cases slow",4,2020-05-11 13:34:48.800000000
82,"tiktok, play store, of tiktok, tiktok rating, child privacy",11,2020-05-11 13:34:48.800000000
83,"plastic, plastics, microplastics, bottles, waste",10,2020-05-11 13:34:48.800000000
84,"could win much, beat natonow moscow, to beat natonow, needed hours, needed hours to",1,2020-05-11 13:34:48.800000000
85,"assange, harry, harry dunn, dunn, sacoolas",11,2020-05-11 13:34:48.800000000
87,"sex, abuse, child, online, in australia",10,2020-05-11 13:34:48.800000000
88,"coal, power, without burning, months without burning, without burning coal",5,2020-05-11 13:34:48.800000000
89,"cannabis, ancient israelites, israelites, used cannabis, used cannabis to",9,2020-05-11 13:34:48.800000000
90,"vaccine, favipiravir was first, at christ plot, into healthcare, vaccination against coronavirus",3,2020-05-11 13:34:48.800000000
92,"cuba, hotel business, cuba hotel, terrorismsource, cuba hotel business",7,2020-05-11 13:34:48.800000000
93,"india, attend summit, to attend summit, modi, ivanka trump",8,2020-05-11 13:34:48.800000000
94,"amazon, pay, outbreaks, hourly, warehouses",4,2020-05-11 13:34:48.800000000
95,"invite, to invite, biden, after trump said, trump said",4,2020-05-11 13:34:48.800000000
96,"floods, five surfers, dam in pok, in pok, pok",6,2020-05-11 13:34:48.800000000
97,"ikea manager, charged for firing, over antigay, for firing, antigay",2,2020-05-11 13:34:48.800000000
98,"musk, elon, elon musk, tesla, california",22,2020-05-11 13:34:48.800000000
99,"any new international, to launder corruption, tax this, tax this year, to impose digital",2,2020-05-11 13:34:48.800000000
-1,"to, in, of, the, for",2704,2020-06-13 10:58:29.000000000
0,"china, coronavirus, beijing, wuhan, outbreak",125,2020-06-13 10:58:29.000000000
1,"israel, annexation, israeli, palestinian, west bank",97,2020-06-13 10:58:29.000000000
